,site_code,product_code,date,year,month,stock_distributed,region,district
21145,C2047,AS27138,2019-02-01,2019,2,8.0,GBEKE,BEOUMI
21146,C2047,AS27138,2019-03-01,2019,3,7.0,GBEKE,BEOUMI
21147,C2047,AS27138,2019-04-01,2019,4,9.0,GBEKE,BEOUMI
21148,C2047,AS27138,2019-05-01,2019,5,6.0,GBEKE,BEOUMI
21149,C2047,AS27138,2019-06-01,2019,6,18.0,GBEKE,BEOUMI
21150,C2047,AS27138,2019-07-01,2019,7,6.0,GBEKE,BEOUMI
21151,C2047,AS27138,2019-08-01,2019,8,0.0,GBEKE,BEOUMI
21152,C2047,AS27138,2019-09-01,2019,9,5.0,GBEKE,BEOUMI
21153,C2047,AS27139,2016-01-01,2016,1,5.0,GBEKE,BEOUMI
21154,C2047,AS27139,2016-02-01,2016,2,5.0,GBEKE,BEOUMI
21155,C2047,AS27139,2016-03-01,2016,3,5.0,GBEKE,BEOUMI
21156,C2047,AS27139,2016-04-01,2016,4,0.0,GBEKE,BEOUMI
21157,C2047,AS27139,2016-05-01,2016,5,15.0,GBEKE,BEOUMI
21158,C2047,AS27139,2016-06-01,2016,6,0.0,GBEKE,BEOUMI
21159,C2047,AS27139,2016-07-01,2016,7,0.0,GBEKE,BEOUMI
21160,C2047,AS27139,2016-08-01,2016,8,0.0,GBEKE,BEOUMI
21161,C2047,AS27139,2016-09-01,2016,9,0.0,GBEKE,BEOUMI
21162,C2047,AS27139,2016-10-01,2016,10,0.0,GBEKE,BEOUMI
21163,C2047,AS27139,2016-11-01,2016,11,0.0,GBEKE,BEOUMI
21164,C2047,AS27139,2016-12-01,2016,12,0.0,GBEKE,BEOUMI
21165,C2047,AS27139,2017-01-01,2017,1,0.0,GBEKE,BEOUMI
21166,C2047,AS27139,2017-02-01,2017,2,0.0,GBEKE,BEOUMI
21167,C2047,AS27139,2017-03-01,2017,3,0.0,GBEKE,BEOUMI
21168,C2047,AS27139,2017-04-01,2017,4,0.0,GBEKE,BEOUMI
21169,C2047,AS27139,2017-05-01,2017,5,0.0,GBEKE,BEOUMI
21170,C2047,AS27139,2017-06-01,2017,6,0.0,GBEKE,BEOUMI
21171,C2047,AS27139,2017-07-01,2017,7,0.0,GBEKE,BEOUMI
21172,C2047,AS27139,2017-08-01,2017,8,0.0,GBEKE,BEOUMI
21173,C2047,AS27139,2017-09-01,2017,9,0.0,GBEKE,BEOUMI
21174,C2047,AS27139,2017-10-01,2017,10,7.0,GBEKE,BEOUMI
21175,C2047,AS27139,2017-11-01,2017,11,6.0,GBEKE,BEOUMI
21176,C2047,AS27139,2017-12-01,2017,12,2.0,GBEKE,BEOUMI
21177,C2047,AS27139,2018-01-01,2018,1,1.0,GBEKE,BEOUMI
21178,C2047,AS27139,2018-02-01,2018,2,1.0,GBEKE,BEOUMI
21179,C2047,AS27139,2018-03-01,2018,3,0.0,GBEKE,BEOUMI
21180,C2047,AS27139,2018-04-01,2018,4,1.0,GBEKE,BEOUMI
21181,C2047,AS27139,2018-05-01,2018,5,2.0,GBEKE,BEOUMI
21182,C2047,AS27139,2018-06-01,2018,6,0.0,GBEKE,BEOUMI
21183,C2047,AS27139,2018-07-01,2018,7,0.0,GBEKE,BEOUMI
21184,C2047,AS27139,2018-08-01,2018,8,0.0,GBEKE,BEOUMI
21185,C2047,AS27139,2018-09-01,2018,9,0.0,GBEKE,BEOUMI
21186,C2047,AS27139,2018-10-01,2018,10,0.0,GBEKE,BEOUMI
21187,C2047,AS27139,2018-11-01,2018,11,0.0,GBEKE,BEOUMI
21188,C2047,AS27139,2018-12-01,2018,12,0.0,GBEKE,BEOUMI
21189,C2047,AS27139,2019-01-01,2019,1,0.0,GBEKE,BEOUMI
21190,C2047,AS27139,2019-02-01,2019,2,0.0,GBEKE,BEOUMI
21191,C2047,AS27139,2019-03-01,2019,3,0.0,GBEKE,BEOUMI
21192,C2047,AS27139,2019-04-01,2019,4,0.0,GBEKE,BEOUMI
21193,C2047,AS27139,2019-05-01,2019,5,0.0,GBEKE,BEOUMI
21194,C2047,AS27139,2019-06-01,2019,6,0.0,GBEKE,BEOUMI
21195,C2047,AS27139,2019-07-01,2019,7,0.0,GBEKE,BEOUMI
21196,C2047,AS27139,2019-08-01,2019,8,0.0,GBEKE,BEOUMI
21197,C2047,AS27139,2019-09-01,2019,9,0.0,GBEKE,BEOUMI
21198,C2047,AS42018,2016-11-01,2016,11,0.0,GBEKE,BEOUMI
21199,C2047,AS42018,2016-12-01,2016,12,0.0,GBEKE,BEOUMI
21200,C2049,AS17005,2016-01-01,2016,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21201,C2049,AS17005,2016-02-01,2016,2,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21202,C2049,AS17005,2016-03-01,2016,3,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21203,C2049,AS17005,2016-04-01,2016,4,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21204,C2049,AS21126,2019-04-01,2019,4,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21205,C2049,AS21126,2019-05-01,2019,5,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21206,C2049,AS21126,2019-06-01,2019,6,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21207,C2049,AS21126,2019-07-01,2019,7,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21208,C2049,AS21126,2019-08-01,2019,8,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21209,C2049,AS21126,2019-09-01,2019,9,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21210,C2049,AS27000,2016-01-01,2016,1,24.0,N'ZI-IFOU-MORONOU,BOCANDA
21211,C2049,AS27000,2016-02-01,2016,2,36.0,N'ZI-IFOU-MORONOU,BOCANDA
21212,C2049,AS27000,2016-03-01,2016,3,6.0,N'ZI-IFOU-MORONOU,BOCANDA
21213,C2049,AS27000,2016-04-01,2016,4,15.0,N'ZI-IFOU-MORONOU,BOCANDA
21214,C2049,AS27000,2016-05-01,2016,5,15.0,N'ZI-IFOU-MORONOU,BOCANDA
21215,C2049,AS27000,2016-06-01,2016,6,25.0,N'ZI-IFOU-MORONOU,BOCANDA
21216,C2049,AS27000,2016-07-01,2016,7,25.0,N'ZI-IFOU-MORONOU,BOCANDA
21217,C2049,AS27000,2016-08-01,2016,8,15.0,N'ZI-IFOU-MORONOU,BOCANDA
21218,C2049,AS27000,2016-09-01,2016,9,12.0,N'ZI-IFOU-MORONOU,BOCANDA
21219,C2049,AS27000,2016-10-01,2016,10,20.0,N'ZI-IFOU-MORONOU,BOCANDA
21220,C2049,AS27000,2016-11-01,2016,11,19.0,N'ZI-IFOU-MORONOU,BOCANDA
21221,C2049,AS27000,2016-12-01,2016,12,20.0,N'ZI-IFOU-MORONOU,BOCANDA
21222,C2049,AS27000,2017-01-01,2017,1,15.0,N'ZI-IFOU-MORONOU,BOCANDA
21223,C2049,AS27000,2017-02-01,2017,2,5.0,N'ZI-IFOU-MORONOU,BOCANDA
21224,C2049,AS27000,2017-03-01,2017,3,20.0,N'ZI-IFOU-MORONOU,BOCANDA
21225,C2049,AS27000,2017-04-01,2017,4,25.0,N'ZI-IFOU-MORONOU,BOCANDA
21226,C2049,AS27000,2017-05-01,2017,5,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21227,C2049,AS27000,2017-06-01,2017,6,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21228,C2049,AS27000,2017-07-01,2017,7,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21229,C2049,AS27000,2017-08-01,2017,8,20.0,N'ZI-IFOU-MORONOU,BOCANDA
21230,C2049,AS27000,2017-09-01,2017,9,20.0,N'ZI-IFOU-MORONOU,BOCANDA
21231,C2049,AS27000,2017-10-01,2017,10,30.0,N'ZI-IFOU-MORONOU,BOCANDA
21232,C2049,AS27000,2017-11-01,2017,11,20.0,N'ZI-IFOU-MORONOU,BOCANDA
21233,C2049,AS27000,2017-12-01,2017,12,20.0,N'ZI-IFOU-MORONOU,BOCANDA
21234,C2049,AS27000,2018-01-01,2018,1,15.0,N'ZI-IFOU-MORONOU,BOCANDA
21235,C2049,AS27000,2018-02-01,2018,2,13.0,N'ZI-IFOU-MORONOU,BOCANDA
21236,C2049,AS27000,2018-03-01,2018,3,21.0,N'ZI-IFOU-MORONOU,BOCANDA
21237,C2049,AS27000,2018-04-01,2018,4,20.0,N'ZI-IFOU-MORONOU,BOCANDA
21238,C2049,AS27000,2018-05-01,2018,5,9.0,N'ZI-IFOU-MORONOU,BOCANDA
21239,C2049,AS27000,2018-06-01,2018,6,17.0,N'ZI-IFOU-MORONOU,BOCANDA
21240,C2049,AS27000,2018-07-01,2018,7,25.0,N'ZI-IFOU-MORONOU,BOCANDA
21241,C2049,AS27000,2018-08-01,2018,8,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21242,C2049,AS27000,2018-09-01,2018,9,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21243,C2049,AS27000,2018-10-01,2018,10,24.0,N'ZI-IFOU-MORONOU,BOCANDA
21244,C2049,AS27000,2018-11-01,2018,11,21.0,N'ZI-IFOU-MORONOU,BOCANDA
21245,C2049,AS27000,2018-12-01,2018,12,25.0,N'ZI-IFOU-MORONOU,BOCANDA
21246,C2049,AS27000,2019-01-01,2019,1,17.0,N'ZI-IFOU-MORONOU,BOCANDA
21247,C2049,AS27000,2019-02-01,2019,2,8.0,N'ZI-IFOU-MORONOU,BOCANDA
21248,C2049,AS27000,2019-03-01,2019,3,35.0,N'ZI-IFOU-MORONOU,BOCANDA
21249,C2049,AS27000,2019-04-01,2019,4,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21250,C2049,AS27000,2019-05-01,2019,5,25.0,N'ZI-IFOU-MORONOU,BOCANDA
21251,C2049,AS27000,2019-06-01,2019,6,8.0,N'ZI-IFOU-MORONOU,BOCANDA
21252,C2049,AS27000,2019-07-01,2019,7,30.0,N'ZI-IFOU-MORONOU,BOCANDA
21253,C2049,AS27000,2019-08-01,2019,8,20.0,N'ZI-IFOU-MORONOU,BOCANDA
21254,C2049,AS27000,2019-09-01,2019,9,7.0,N'ZI-IFOU-MORONOU,BOCANDA
21255,C2049,AS27132,2016-01-01,2016,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21256,C2049,AS27132,2016-02-01,2016,2,1.0,N'ZI-IFOU-MORONOU,BOCANDA
21257,C2049,AS27132,2016-03-01,2016,3,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21258,C2049,AS27132,2016-04-01,2016,4,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21259,C2049,AS27132,2016-05-01,2016,5,2.0,N'ZI-IFOU-MORONOU,BOCANDA
21260,C2049,AS27132,2016-06-01,2016,6,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21261,C2049,AS27132,2016-07-01,2016,7,1.0,N'ZI-IFOU-MORONOU,BOCANDA
21262,C2049,AS27132,2016-08-01,2016,8,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21263,C2049,AS27132,2016-09-01,2016,9,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21264,C2049,AS27132,2016-10-01,2016,10,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21265,C2049,AS27132,2016-11-01,2016,11,1.0,N'ZI-IFOU-MORONOU,BOCANDA
21266,C2049,AS27132,2016-12-01,2016,12,1.0,N'ZI-IFOU-MORONOU,BOCANDA
21267,C2049,AS27132,2017-01-01,2017,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21268,C2049,AS27132,2017-02-01,2017,2,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21269,C2049,AS27132,2017-03-01,2017,3,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21270,C2049,AS27132,2017-04-01,2017,4,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21271,C2049,AS27132,2017-05-01,2017,5,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21272,C2049,AS27132,2017-06-01,2017,6,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21273,C2049,AS27132,2017-07-01,2017,7,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21274,C2049,AS27132,2017-08-01,2017,8,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21275,C2049,AS27132,2017-09-01,2017,9,2.0,N'ZI-IFOU-MORONOU,BOCANDA
21276,C2049,AS27132,2017-10-01,2017,10,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21277,C2049,AS27132,2017-11-01,2017,11,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21278,C2049,AS27132,2017-12-01,2017,12,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21279,C2049,AS27132,2018-01-01,2018,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21280,C2049,AS27132,2018-02-01,2018,2,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21281,C2049,AS27132,2018-03-01,2018,3,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21282,C2049,AS27132,2018-04-01,2018,4,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21283,C2049,AS27132,2018-05-01,2018,5,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21284,C2049,AS27132,2018-06-01,2018,6,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21285,C2049,AS27132,2018-07-01,2018,7,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21286,C2049,AS27132,2018-08-01,2018,8,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21287,C2049,AS27132,2018-09-01,2018,9,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21288,C2049,AS27132,2018-10-01,2018,10,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21289,C2049,AS27132,2018-11-01,2018,11,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21290,C2049,AS27132,2018-12-01,2018,12,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21291,C2049,AS27132,2019-01-01,2019,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21292,C2049,AS27132,2019-02-01,2019,2,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21293,C2049,AS27132,2019-03-01,2019,3,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21294,C2049,AS27132,2019-04-01,2019,4,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21295,C2049,AS27132,2019-05-01,2019,5,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21296,C2049,AS27132,2019-06-01,2019,6,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21297,C2049,AS27132,2019-07-01,2019,7,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21298,C2049,AS27132,2019-08-01,2019,8,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21299,C2049,AS27132,2019-09-01,2019,9,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21300,C2049,AS27133,2016-01-01,2016,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21301,C2049,AS27133,2016-02-01,2016,2,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21302,C2049,AS27133,2016-03-01,2016,3,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21303,C2049,AS27133,2016-04-01,2016,4,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21304,C2049,AS27133,2016-05-01,2016,5,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21305,C2049,AS27133,2016-06-01,2016,6,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21306,C2049,AS27133,2016-07-01,2016,7,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21307,C2049,AS27133,2016-08-01,2016,8,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21308,C2049,AS27133,2016-09-01,2016,9,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21309,C2049,AS27133,2016-10-01,2016,10,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21310,C2049,AS27133,2016-11-01,2016,11,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21311,C2049,AS27133,2016-12-01,2016,12,36.0,N'ZI-IFOU-MORONOU,BOCANDA
21312,C2049,AS27133,2017-01-01,2017,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21313,C2049,AS27133,2017-02-01,2017,2,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21314,C2049,AS27133,2017-03-01,2017,3,5.0,N'ZI-IFOU-MORONOU,BOCANDA
21315,C2049,AS27133,2017-04-01,2017,4,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21316,C2049,AS27133,2017-05-01,2017,5,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21317,C2049,AS27133,2017-06-01,2017,6,175.0,N'ZI-IFOU-MORONOU,BOCANDA
21318,C2049,AS27133,2017-07-01,2017,7,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21319,C2049,AS27133,2017-08-01,2017,8,5.0,N'ZI-IFOU-MORONOU,BOCANDA
21320,C2049,AS27133,2017-09-01,2017,9,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21321,C2049,AS27133,2017-10-01,2017,10,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21322,C2049,AS27133,2017-11-01,2017,11,9.0,N'ZI-IFOU-MORONOU,BOCANDA
21323,C2049,AS27133,2017-12-01,2017,12,15.0,N'ZI-IFOU-MORONOU,BOCANDA
21324,C2049,AS27133,2018-01-01,2018,1,16.0,N'ZI-IFOU-MORONOU,BOCANDA
21325,C2049,AS27133,2018-02-01,2018,2,11.0,N'ZI-IFOU-MORONOU,BOCANDA
21326,C2049,AS27133,2018-03-01,2018,3,24.0,N'ZI-IFOU-MORONOU,BOCANDA
21327,C2049,AS27133,2018-04-01,2018,4,54.0,N'ZI-IFOU-MORONOU,BOCANDA
21328,C2049,AS27133,2018-05-01,2018,5,1.0,N'ZI-IFOU-MORONOU,BOCANDA
21329,C2049,AS27133,2018-06-01,2018,6,36.0,N'ZI-IFOU-MORONOU,BOCANDA
21330,C2049,AS27133,2018-07-01,2018,7,25.0,N'ZI-IFOU-MORONOU,BOCANDA
21331,C2049,AS27133,2018-08-01,2018,8,30.0,N'ZI-IFOU-MORONOU,BOCANDA
21332,C2049,AS27133,2018-09-01,2018,9,8.0,N'ZI-IFOU-MORONOU,BOCANDA
21333,C2049,AS27133,2018-10-01,2018,10,71.0,N'ZI-IFOU-MORONOU,BOCANDA
21334,C2049,AS27133,2018-11-01,2018,11,25.0,N'ZI-IFOU-MORONOU,BOCANDA
21335,C2049,AS27133,2018-12-01,2018,12,14.0,N'ZI-IFOU-MORONOU,BOCANDA
21336,C2049,AS27133,2019-01-01,2019,1,32.0,N'ZI-IFOU-MORONOU,BOCANDA
21337,C2049,AS27133,2019-02-01,2019,2,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21338,C2049,AS27133,2019-03-01,2019,3,50.0,N'ZI-IFOU-MORONOU,BOCANDA
21339,C2049,AS27133,2019-04-01,2019,4,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21340,C2049,AS27133,2019-05-01,2019,5,43.0,N'ZI-IFOU-MORONOU,BOCANDA
21341,C2049,AS27133,2019-06-01,2019,6,22.0,N'ZI-IFOU-MORONOU,BOCANDA
21342,C2049,AS27133,2019-07-01,2019,7,82.0,N'ZI-IFOU-MORONOU,BOCANDA
21343,C2049,AS27133,2019-08-01,2019,8,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21344,C2049,AS27133,2019-09-01,2019,9,36.0,N'ZI-IFOU-MORONOU,BOCANDA
21345,C2049,AS27134,2016-01-01,2016,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21346,C2049,AS27134,2016-02-01,2016,2,26.0,N'ZI-IFOU-MORONOU,BOCANDA
21347,C2049,AS27134,2016-03-01,2016,3,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21348,C2049,AS27134,2016-04-01,2016,4,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21349,C2049,AS27134,2016-05-01,2016,5,20.0,N'ZI-IFOU-MORONOU,BOCANDA
21350,C2049,AS27134,2016-06-01,2016,6,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21351,C2049,AS27134,2016-07-01,2016,7,5.0,N'ZI-IFOU-MORONOU,BOCANDA
21352,C2049,AS27134,2016-08-01,2016,8,4.0,N'ZI-IFOU-MORONOU,BOCANDA
21353,C2049,AS27134,2016-09-01,2016,9,11.0,N'ZI-IFOU-MORONOU,BOCANDA
21354,C2049,AS27134,2016-10-01,2016,10,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21355,C2049,AS27134,2016-11-01,2016,11,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21356,C2049,AS27134,2016-12-01,2016,12,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21357,C2049,AS27134,2017-01-01,2017,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21358,C2049,AS27134,2017-02-01,2017,2,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21359,C2049,AS27134,2017-03-01,2017,3,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21360,C2049,AS27134,2017-04-01,2017,4,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21361,C2049,AS27134,2017-05-01,2017,5,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21362,C2049,AS27134,2017-06-01,2017,6,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21363,C2049,AS27134,2017-07-01,2017,7,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21364,C2049,AS27134,2017-08-01,2017,8,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21365,C2049,AS27134,2017-09-01,2017,9,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21366,C2049,AS27134,2017-10-01,2017,10,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21367,C2049,AS27134,2017-11-01,2017,11,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21368,C2049,AS27134,2017-12-01,2017,12,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21369,C2049,AS27134,2018-01-01,2018,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21370,C2049,AS27134,2018-02-01,2018,2,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21371,C2049,AS27134,2018-03-01,2018,3,1.0,N'ZI-IFOU-MORONOU,BOCANDA
21372,C2049,AS27134,2018-04-01,2018,4,4.0,N'ZI-IFOU-MORONOU,BOCANDA
21373,C2049,AS27134,2018-05-01,2018,5,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21374,C2049,AS27134,2018-06-01,2018,6,3.0,N'ZI-IFOU-MORONOU,BOCANDA
21375,C2049,AS27134,2018-07-01,2018,7,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21376,C2049,AS27134,2018-08-01,2018,8,3.0,N'ZI-IFOU-MORONOU,BOCANDA
21377,C2049,AS27134,2018-09-01,2018,9,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21378,C2049,AS27134,2018-10-01,2018,10,4.0,N'ZI-IFOU-MORONOU,BOCANDA
21379,C2049,AS27134,2018-11-01,2018,11,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21380,C2049,AS27134,2018-12-01,2018,12,1.0,N'ZI-IFOU-MORONOU,BOCANDA
21381,C2049,AS27134,2019-01-01,2019,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21382,C2049,AS27134,2019-02-01,2019,2,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21383,C2049,AS27134,2019-03-01,2019,3,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21384,C2049,AS27134,2019-04-01,2019,4,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21385,C2049,AS27134,2019-05-01,2019,5,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21386,C2049,AS27134,2019-06-01,2019,6,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21387,C2049,AS27134,2019-07-01,2019,7,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21388,C2049,AS27134,2019-08-01,2019,8,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21389,C2049,AS27134,2019-09-01,2019,9,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21390,C2049,AS27137,2016-01-01,2016,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21391,C2049,AS27137,2016-02-01,2016,2,10.0,N'ZI-IFOU-MORONOU,BOCANDA
21392,C2049,AS27137,2016-03-01,2016,3,1.0,N'ZI-IFOU-MORONOU,BOCANDA
21393,C2049,AS27137,2016-04-01,2016,4,1.0,N'ZI-IFOU-MORONOU,BOCANDA
21394,C2049,AS27137,2016-05-01,2016,5,7.0,N'ZI-IFOU-MORONOU,BOCANDA
21395,C2049,AS27137,2016-06-01,2016,6,8.0,N'ZI-IFOU-MORONOU,BOCANDA
21396,C2049,AS27137,2016-07-01,2016,7,3.0,N'ZI-IFOU-MORONOU,BOCANDA
21397,C2049,AS27137,2016-08-01,2016,8,5.0,N'ZI-IFOU-MORONOU,BOCANDA
21398,C2049,AS27137,2016-09-01,2016,9,12.0,N'ZI-IFOU-MORONOU,BOCANDA
21399,C2049,AS27137,2016-10-01,2016,10,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21400,C2049,AS27137,2016-11-01,2016,11,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21401,C2049,AS27137,2016-12-01,2016,12,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21402,C2049,AS27137,2017-01-01,2017,1,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21403,C2049,AS27137,2017-02-01,2017,2,4.0,N'ZI-IFOU-MORONOU,BOCANDA
21404,C2049,AS27137,2017-03-01,2017,3,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21405,C2049,AS27137,2017-04-01,2017,4,2.0,N'ZI-IFOU-MORONOU,BOCANDA
21406,C2049,AS27137,2017-05-01,2017,5,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21407,C2049,AS27137,2017-06-01,2017,6,2.0,N'ZI-IFOU-MORONOU,BOCANDA
21408,C2049,AS27137,2017-07-01,2017,7,2.0,N'ZI-IFOU-MORONOU,BOCANDA
21409,C2049,AS27137,2017-08-01,2017,8,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21410,C2049,AS27137,2017-09-01,2017,9,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21411,C2049,AS27137,2017-10-01,2017,10,4.0,N'ZI-IFOU-MORONOU,BOCANDA
21412,C2049,AS27137,2017-11-01,2017,11,14.0,N'ZI-IFOU-MORONOU,BOCANDA
21413,C2049,AS27137,2017-12-01,2017,12,2.0,N'ZI-IFOU-MORONOU,BOCANDA
21414,C2049,AS27137,2018-01-01,2018,1,20.0,N'ZI-IFOU-MORONOU,BOCANDA
21415,C2049,AS27137,2018-02-01,2018,2,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21416,C2049,AS27137,2018-03-01,2018,3,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21417,C2049,AS27137,2018-04-01,2018,4,5.0,N'ZI-IFOU-MORONOU,BOCANDA
21418,C2049,AS27137,2018-05-01,2018,5,3.0,N'ZI-IFOU-MORONOU,BOCANDA
21419,C2049,AS27137,2018-06-01,2018,6,1.0,N'ZI-IFOU-MORONOU,BOCANDA
21420,C2049,AS27137,2018-07-01,2018,7,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21421,C2049,AS27137,2018-08-01,2018,8,1.0,N'ZI-IFOU-MORONOU,BOCANDA
21422,C2049,AS27137,2018-09-01,2018,9,0.0,N'ZI-IFOU-MORONOU,BOCANDA
21423,C2049,AS27137,2018-10-01,2018,10,4.0,N'ZI-IFOU-MORONOU,BOCANDA
21424,C2049,AS27137,2018-11-01,2018,11,0.0,N'ZI-IFOU-MORONOU,BOCANDA
