"year","month","region","district","site_code","product_code","stock_initial","stock_received","stock_distributed","stock_adjustment","stock_end","average_monthly_consumption","stock_stockout_days","stock_ordered"
2018,9,"MARAHOUE","SINFRA","C2063","AS27137",43,0,11,0,32,9,0,0
2018,9,"MARAHOUE","SINFRA","C2063","AS27138",32,0,21,0,11,18,0,43
2018,9,"MARAHOUE","SINFRA","C2063","AS27133",409,0,109,0,300,110,0,30
2018,10,"MARAHOUE","SINFRA","C2063","AS27134",116,0,22,0,94,20,0,100
2018,10,"MARAHOUE","SINFRA","C2063","AS27132",19,0,5,0,14,2,0,0
2018,10,"MARAHOUE","SINFRA","C2063","AS27000",173,0,31,0,142,27,0,100
2018,10,"MARAHOUE","SINFRA","C2063","AS27137",32,0,21,0,11,13,0,28
2018,10,"MARAHOUE","SINFRA","C2063","AS27138",11,43,0,0,54,12,0,0
2018,10,"MARAHOUE","SINFRA","C2063","AS27133",300,50,139,0,211,126,0,200
2018,11,"MARAHOUE","SINFRA","C2063","AS27134",94,0,6,0,88,14,0,100
2018,11,"MARAHOUE","SINFRA","C2063","AS27132",14,0,4,0,10,3,0,0
2018,11,"MARAHOUE","SINFRA","C2063","AS27000",142,0,15,0,127,25,0,0
2018,11,"MARAHOUE","SINFRA","C2063","AS27137",11,0,3,0,8,12,0,30
2018,11,"MARAHOUE","SINFRA","C2063","AS27138",54,0,33,0,21,18,0,40
2018,11,"MARAHOUE","SINFRA","C2063","AS27133",211,0,97,0,114,115,0,231
2018,12,"MARAHOUE","SINFRA","C2063","AS27134",88,0,43,0,45,24,0,200
2018,12,"MARAHOUE","SINFRA","C2063","AS27132",10,0,2,0,8,4,0,0
2018,12,"MARAHOUE","SINFRA","C2063","AS27000",127,100,14,-10,203,20,0,0
2018,12,"MARAHOUE","SINFRA","C2063","AS27139",0,0,0,0,0,0,0,5
2018,12,"MARAHOUE","SINFRA","C2063","AS27137",8,3,0,50,61,8,0,0
2018,12,"MARAHOUE","SINFRA","C2063","AS27138",21,0,21,50,50,18,0,60
2018,12,"MARAHOUE","SINFRA","C2063","AS27133",114,200,114,0,200,117,0,200
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27134",38,0,0,0,38,8,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27000",14,0,5,0,9,10,0,30
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27137",13,0,0,0,13,4,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27138",0,0,0,0,0,0,0,20
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27133",68,0,3,0,65,7,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27134",53,0,0,0,53,1,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27132",3,0,2,0,1,8,0,30
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27000",3,0,3,0,0,9,0,30
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27137",1,0,0,0,1,0,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27138",0,0,0,0,0,0,0,100
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS46000",432,0,0,0,432,0,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS17005",0,0,0,0,0,10,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27134",322,0,20,0,302,25,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27132",1800,0,30,0,1770,22,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27000",1794,0,240,0,1554,211,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27139",0,0,0,0,0,0,0,50
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27137",210,0,20,0,190,50,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27138",0,0,0,0,0,0,0,200
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27133",2457,0,0,0,2457,44,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS42018",0,0,0,0,0,0,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27134",35,0,0,0,35,2,0,0
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27132",36,0,15,0,21,11,0,10
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27000",300,0,108,0,192,77,0,30
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27139",0,0,0,0,0,2,0,20
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27137",2,0,1,0,1,5,0,20
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27138",0,0,0,0,0,0,0,10
2018,1,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27133",25,0,22,0,3,16,0,100
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS42018",0,0,0,0,0,0,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27134",35,0,2,0,33,3,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27132",21,0,3,0,18,8,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27000",192,0,18,0,174,59,0,10
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27139",0,0,0,0,0,0,0,20
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27137",1,10,10,0,1,8,0,30
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27138",0,0,0,0,0,0,0,30
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27133",3,0,3,0,0,16,0,100
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27134",53,0,10,0,43,4,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27132",1,30,0,0,31,8,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27000",0,30,5,0,25,10,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27137",1,0,0,0,1,0,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27138",0,10,5,0,5,2,0,30
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27134",38,0,0,0,38,1,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27000",9,10,1,0,18,8,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27137",13,10,5,0,18,5,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27138",0,10,0,0,10,0,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27133",65,0,2,0,63,6,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS46000",432,0,0,0,432,0,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS17005",0,0,0,0,0,0,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27134",302,100,30,0,372,27,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27132",1770,0,0,0,1770,12,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27000",1554,0,180,0,1374,220,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27139",0,0,0,0,0,0,0,20
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27137",190,100,60,0,230,40,0,0
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27138",0,200,5,0,195,2,0,100
2018,2,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27133",2457,0,300,0,2157,117,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27134",43,0,20,0,23,10,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27132",31,0,1,0,30,1,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27000",25,0,4,0,21,4,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27137",1,0,0,0,1,0,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27138",5,30,5,0,30,3,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27134",38,0,0,0,38,0,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27000",18,0,1,0,17,2,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27137",18,0,0,0,18,2,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27138",10,0,0,0,10,0,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27133",63,0,6,0,57,4,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS46000",432,0,132,0,300,44,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS17005",0,0,0,0,0,0,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27134",372,0,20,0,352,23,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27132",1770,0,60,0,1710,30,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27000",1374,0,210,0,1164,210,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27139",0,0,0,0,0,0,0,50
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27137",230,0,50,0,180,43,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27138",195,100,176,0,119,60,0,60
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27133",2157,0,75,0,2082,125,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS42018",0,0,0,0,0,0,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27134",33,0,2,0,31,1,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27132",18,0,6,0,12,8,0,10
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27000",174,30,39,0,165,55,0,0
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27139",0,0,0,0,0,0,0,20
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27137",1,30,20,0,11,10,0,20
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27138",0,30,20,0,10,7,0,30
2018,3,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27133",0,0,0,0,0,8,0,200
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27134",38,0,0,0,38,0,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27000",17,0,14,0,3,5,0,30
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27137",18,0,8,0,10,4,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27138",10,0,4,0,6,1,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27133",57,0,5,0,52,4,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27134",23,0,0,3,26,10,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27132",30,0,9,0,21,3,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27000",21,0,4,0,17,4,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27137",1,0,0,0,1,0,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27138",30,0,0,0,30,3,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS46000",300,0,0,0,300,44,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS17005",0,0,0,0,0,0,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27134",352,0,15,0,337,22,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27132",1710,0,0,0,1710,20,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27000",1164,0,162,0,1002,184,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27139",0,0,0,0,0,0,0,50
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27137",180,0,60,0,120,57,0,100
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27138",119,60,29,0,150,70,0,60
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27133",2082,0,50,0,2032,142,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS42018",0,0,0,0,0,0,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27134",31,0,1,0,30,2,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27132",12,30,0,0,42,3,0,0
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27000",165,0,105,0,60,54,0,60
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27139",0,0,0,0,0,0,0,20
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27137",11,20,10,0,21,13,0,20
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27138",10,30,6,0,34,9,0,10
2018,4,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27133",0,200,0,0,200,1,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27134",38,0,0,0,38,0,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27000",3,0,3,0,0,6,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27137",10,0,0,0,10,3,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27138",6,0,3,0,3,2,0,10
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27133",52,0,6,0,46,6,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS46000",300,0,0,0,300,44,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS17005",0,0,0,0,0,0,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27134",337,0,30,0,307,22,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27132",1710,0,0,0,1710,20,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27000",1002,0,180,0,822,184,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27139",0,0,0,0,0,0,0,50
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27137",120,0,50,0,70,53,0,100
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27138",150,0,44,0,106,83,0,200
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27133",2032,0,41,0,1991,55,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS42018",0,0,0,0,0,0,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27134",30,0,2,0,28,2,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27132",42,0,3,0,39,3,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27000",60,0,60,0,0,68,0,204
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27139",0,0,0,0,0,0,0,20
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27137",21,0,20,0,1,17,0,20
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27138",34,0,34,0,0,20,0,30
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27133",200,0,0,0,200,0,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27134",26,0,13,0,13,11,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27132",21,0,0,0,21,3,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27000",17,0,7,0,10,5,0,10
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27137",1,0,0,0,1,0,0,0
2018,5,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27138",30,0,1,0,29,2,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27134",38,0,7,0,31,2,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27000",0,30,7,0,23,8,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27137",10,0,7,0,3,5,0,20
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27138",3,0,0,0,3,2,0,20
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27133",46,0,24,0,22,12,0,25
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS42018",0,0,0,0,0,0,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27134",28,0,1,0,27,1,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27132",39,0,0,0,39,1,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27000",0,180,108,0,72,91,0,201
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27139",0,0,0,0,0,0,0,30
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27137",1,20,0,0,21,10,0,10
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27138",0,10,0,0,10,13,0,30
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27133",200,0,101,0,99,34,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27134",13,0,6,0,7,6,0,20
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27132",21,0,7,0,14,5,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27000",10,0,9,0,1,7,0,20
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27137",1,0,0,0,1,0,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27138",29,0,5,0,24,2,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS46000",300,0,0,0,300,0,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS17005",0,0,0,0,0,0,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27134",307,0,10,0,297,18,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27132",1710,0,0,0,1710,0,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27000",822,0,150,0,672,164,0,1300
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27139",0,0,0,0,0,0,0,50
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27137",70,100,10,0,160,40,0,0
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27138",106,60,19,0,147,31,0,72
2018,6,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27133",1991,0,0,0,1991,30,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS42018",0,0,0,0,0,0,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27134",27,0,0,0,27,1,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27132",39,0,0,0,39,1,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27000",72,0,36,0,36,68,0,168
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27139",0,0,0,0,0,0,0,60
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27137",21,0,5,0,16,8,0,10
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27138",10,0,0,0,10,11,0,10
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27133",99,0,50,0,49,50,0,200
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS46000",300,0,0,0,300,0,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27134",297,0,25,0,272,22,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27132",1710,0,30,0,1680,10,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27000",672,0,609,0,63,313,0,876
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27139",0,0,0,0,0,0,0,45
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27137",160,0,40,0,120,33,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27138",147,0,65,0,82,43,0,47
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27133",1991,0,210,0,1781,84,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27134",31,0,2,0,29,3,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27000",23,0,9,0,14,6,0,10
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27137",3,0,1,0,2,3,0,10
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27138",3,0,0,0,3,1,0,10
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27133",22,0,12,0,10,14,0,50
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27134",7,0,7,0,0,9,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27132",14,0,0,0,14,2,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27000",1,0,1,0,0,6,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27137",1,0,1,0,0,0,0,0
2018,7,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27138",24,0,1,0,23,2,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27134",29,0,5,0,24,5,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27000",14,0,1,0,13,6,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27137",2,20,12,0,10,7,0,20
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27138",3,20,11,0,12,4,0,5
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27133",10,25,11,0,24,16,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS46000",0,0,0,0,0,0,0,144
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27134",0,100,0,0,100,4,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27132",14,0,1,0,13,3,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27000",0,20,3,0,17,4,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27139",0,0,0,0,0,0,0,10
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27138",23,0,0,0,23,2,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2050","AS27133",0,0,0,0,0,0,0,25
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS46000",300,0,0,0,300,0,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27134",272,0,20,0,252,18,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27132",1680,0,30,0,1650,20,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27000",63,1296,255,0,1104,338,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27139",0,0,0,0,0,0,0,100
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27137",120,0,20,0,100,23,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27138",82,72,40,0,114,41,0,10
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2064","AS27133",1781,0,0,0,1781,70,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS42018",0,0,0,0,0,0,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27134",27,0,9,0,18,3,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27132",39,0,30,0,9,10,0,10
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27000",36,603,66,0,573,70,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27139",0,0,0,0,0,0,0,40
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27137",16,0,11,0,5,5,0,20
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27138",10,20,10,0,20,3,0,0
2018,8,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C1411","AS27133",49,0,49,0,0,67,0,200
2018,9,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27134",24,0,8,0,16,5,0,0
2018,9,"GBOKLE-NAWA-SAN PEDRO","SOUBRE","C2015","AS27000",13,0,2,0,11,4,0,0
